,carat,depth,table,price,x,y,z,Cut_num,Clarity_num,Color_num
3681,0.51,62.1,55.0,3446,5.12,5.13,3.19,5,8,7
3682,0.7,61.0,56.0,3446,5.7,5.77,3.5,5,5,6
3683,0.81,61.4,56.0,3446,6.0,6.05,3.7,5,3,3
3684,0.9,62.6,58.0,3447,6.08,6.12,3.82,3,3,3
3685,0.9,62.6,58.0,3447,6.14,6.17,3.85,3,5,2
3686,0.9,62.8,59.0,3447,6.11,6.18,3.86,2,5,2
3687,0.9,62.8,62.0,3447,6.05,6.09,3.81,2,3,3
3688,0.9,61.0,59.0,3447,6.11,6.16,3.74,3,3,3
3689,0.9,62.3,63.0,3447,6.06,6.13,3.8,3,3,3
3690,0.9,58.7,59.0,3447,6.3,6.35,3.71,3,3,3
3691,0.7,60.0,59.0,3447,5.75,5.79,3.46,4,8,4
3692,0.9,62.1,61.0,3447,6.07,6.11,3.78,2,3,3
3693,0.76,60.5,56.0,3447,5.98,5.95,3.61,4,4,6
3694,0.7,62.7,57.0,3448,5.65,5.67,3.55,5,4,7
3695,0.72,60.1,60.0,3449,5.79,5.82,3.49,3,6,4
3696,1.04,61.6,58.0,3449,6.47,6.58,4.02,3,2,2
3697,0.9,64.2,54.0,3449,6.08,6.11,3.91,3,2,6
3698,0.9,63.8,56.0,3449,6.17,6.09,3.91,2,3,6
3699,1.0,62.9,61.0,3450,6.3,6.23,3.94,4,2,6
3700,1.0,64.3,58.0,3450,6.18,6.11,3.95,2,2,6
3701,0.72,62.1,54.0,3450,5.76,5.81,3.59,5,4,7
3702,1.0,62.9,56.0,3450,6.32,6.3,3.97,5,2,6
3703,1.0,62.9,56.0,3450,6.32,6.3,3.97,5,2,6
3704,1.0,61.0,59.0,3450,6.4,6.33,3.88,4,2,6
3705,1.01,62.0,57.0,3450,6.41,6.37,3.96,5,1,6
3706,0.7,59.3,54.0,3450,5.89,5.78,3.46,4,6,4
3707,0.77,60.5,56.0,3450,5.94,5.9,3.58,4,6,5
3708,1.0,58.5,59.0,3450,6.62,6.51,3.84,4,2,6
3709,0.7,61.6,56.0,3451,5.7,5.73,3.52,5,4,4
3710,1.02,62.7,57.0,3451,6.45,6.37,4.02,5,6,1
3711,0.93,61.9,57.0,3452,6.25,6.31,3.89,3,2,3
3712,0.9,63.1,55.0,3452,6.16,6.13,3.88,3,2,4
3713,0.84,58.8,58.0,3453,6.16,6.28,3.66,3,3,6
3714,0.73,61.5,56.0,3453,5.79,5.82,3.57,5,3,6
3715,0.82,61.9,57.0,3453,5.99,5.96,3.7,5,4,5
3716,0.91,60.9,61.0,3453,6.24,6.18,3.78,4,2,3
3718,0.74,61.9,57.0,3454,5.79,5.81,3.59,5,4,5
3719,0.3,63.0,57.0,568,4.25,4.29,2.69,3,5,6
3721,0.36,60.5,57.0,568,4.56,4.59,2.77,5,5,2
3722,0.36,63.3,56.0,568,4.51,4.56,2.87,2,5,2
3724,0.36,62.1,56.0,568,4.55,4.59,2.84,5,5,2
3725,0.3,63.1,58.0,568,4.26,4.3,2.7,2,4,7
3726,0.36,62.1,55.0,568,4.57,4.61,2.85,5,4,3
3727,0.3,63.2,57.0,568,4.26,4.29,2.7,2,5,6
3728,0.36,60.0,62.0,568,4.58,4.62,2.76,3,4,3
3729,0.36,60.9,61.0,568,4.58,4.61,2.8,3,5,2
3730,0.36,60.3,60.0,568,4.58,4.64,2.78,3,5,2
3731,0.36,62.1,57.0,568,4.54,4.58,2.83,5,5,2
3732,0.26,60.5,55.0,569,4.1,4.16,2.5,3,6,6
3733,0.35,61.8,55.0,569,4.54,4.56,2.81,5,8,1
3734,0.35,61.8,53.0,569,4.58,4.61,2.84,5,8,1
3735,0.3,61.1,55.0,569,4.37,4.32,2.66,5,4,5
3736,0.3,62.3,58.0,569,4.26,4.23,2.64,5,4,5
3737,0.33,61.7,55.7,570,4.43,4.45,2.74,5,7,2
3738,0.41,63.7,55.0,570,4.7,4.75,3.01,2,2,4
3739,0.3,63.7,56.0,570,4.26,4.28,2.72,2,5,5
3740,0.3,61.7,60.0,570,4.28,4.31,2.65,4,4,6
3741,0.3,61.7,56.0,570,4.32,4.34,2.67,5,5,5
3742,0.3,61.0,56.0,570,4.35,4.37,2.66,5,5,5
3743,0.3,61.0,58.0,570,4.33,4.36,2.65,4,5,5
3744,0.3,61.0,60.0,570,4.3,4.22,2.6,3,5,5
3745,0.3,61.3,55.0,570,4.32,4.36,2.66,5,5,5
3746,0.3,62.6,57.0,570,4.29,4.34,2.7,5,5,5
3747,0.23,61.3,59.0,571,3.99,3.94,2.43,4,6,5
3748,0.36,59.7,55.0,571,4.65,4.69,2.79,3,6,2
3749,0.74,62.2,56.0,3454,5.79,5.81,3.61,5,4,7
3750,0.78,61.4,57.0,3454,5.91,5.94,3.64,5,2,7
3751,0.7,61.8,56.0,3454,5.7,5.72,3.53,5,3,7
3752,0.96,56.7,62.0,3454,6.51,6.39,3.66,2,2,3
3753,1.02,60.4,62.0,3455,6.47,6.52,3.92,3,1,6
3754,1.02,61.4,60.0,3455,6.5,6.44,3.97,4,2,1
3755,0.9,62.3,57.0,3455,6.12,6.15,3.82,5,3,2
3756,1.02,62.3,56.0,3455,6.42,6.37,3.98,5,2,6
3757,0.75,62.4,55.0,3456,5.83,5.8,3.63,5,4,7
3758,0.86,62.3,54.0,3456,6.13,6.07,3.8,5,3,6
3759,0.94,62.4,58.0,3456,6.23,6.17,3.87,4,2,5
3760,0.71,62.1,56.0,3457,5.69,5.75,3.55,5,5,5
3761,0.9,61.1,54.0,3457,6.29,6.27,3.84,4,2,5
3762,1.05,60.9,60.0,3457,6.59,6.51,3.99,4,2,1
3763,0.9,63.1,58.0,3457,6.13,6.11,3.86,3,2,5
3764,0.9,63.1,56.0,3457,6.18,6.12,3.88,3,2,5
3766,1.5,60.1,57.0,3457,7.4,7.28,4.42,4,1,3
3767,1.04,62.8,57.0,3459,6.44,6.5,4.06,3,2,1
3768,1.02,61.2,56.0,3459,6.47,6.5,3.97,5,1,4
3769,0.9,62.5,61.0,3459,6.15,6.08,3.82,4,6,1
3770,0.73,60.9,59.0,3459,5.79,5.83,3.54,5,5,4
3772,0.82,63.3,56.0,3460,5.96,5.98,3.78,3,5,4
3773,0.8,63.7,56.0,3460,5.87,5.9,3.75,3,5,5
3774,1.03,62.6,57.0,3461,6.44,6.4,4.02,5,2,5
3775,0.71,61.8,55.0,3461,5.71,5.77,3.55,3,7,5
3776,1.01,65.1,58.0,3461,6.29,6.21,4.07,1,2,4
3777,1.01,61.5,58.0,3461,6.51,6.44,3.98,4,2,4
3778,1.06,62.7,56.0,3461,6.52,6.47,4.07,5,2,5
3779,1.01,62.9,58.0,3461,6.34,6.31,3.98,4,2,2
3780,0.74,62.3,58.0,3461,5.79,5.77,3.6,4,5,7
3781,1.01,64.0,59.0,3461,6.34,6.31,4.05,2,2,4
3782,0.96,59.8,57.0,3462,6.42,6.39,3.83,5,4,2
3783,0.74,61.1,58.0,3462,5.81,5.84,3.56,4,5,6
3784,0.75,62.0,55.0,3462,5.83,5.88,3.66,5,5,6
3785,1.01,63.5,59.0,3462,6.3,6.36,4.02,3,2,1
3786,0.81,63.1,57.0,3462,5.91,5.94,3.74,3,3,7
3787,0.74,62.2,57.0,3462,5.75,5.79,3.59,5,6,4
3788,0.73,61.7,54.0,3463,5.82,5.76,3.57,5,6,5
3789,0.91,62.0,62.0,3463,6.16,6.25,3.85,3,2,7
3790,0.73,61.6,56.0,3463,5.8,5.82,3.57,5,6,3
3791,0.7,60.4,62.0,3463,5.73,5.76,3.47,2,5,7
3793,0.71,61.6,59.0,3464,5.65,5.72,3.5,3,5,6
3794,0.9,60.5,56.0,3464,6.22,6.24,3.77,3,2,2
3795,0.73,61.6,56.0,3464,5.78,5.82,3.57,5,4,7
3796,0.71,60.4,57.0,3464,5.75,5.81,3.49,5,5,6
3797,0.71,59.4,61.0,3464,5.8,5.89,3.47,2,5,6
3798,1.0,63.9,60.0,3465,6.26,6.3,4.01,2,2,2
3799,1.0,62.1,56.0,3465,6.34,6.41,3.96,5,2,1
3800,1.0,61.9,62.0,3465,6.33,6.36,3.93,3,3,1
3801,0.56,61.9,56.0,3465,5.28,5.32,3.28,5,7,7
3802,0.71,62.9,56.0,3465,5.65,5.7,3.57,3,5,7
3803,0.9,63.4,60.0,3465,6.06,6.09,3.85,3,2,5
3804,0.72,62.5,57.0,3465,5.73,5.76,3.59,5,5,6
3805,0.9,65.9,60.0,3465,5.98,6.01,3.95,2,2,5
3806,0.9,64.4,58.0,3465,6.04,6.08,3.9,2,3,3
3807,1.25,60.5,64.0,3465,6.91,6.82,4.15,2,2,2
3808,1.03,63.9,60.0,3466,6.33,6.37,4.06,2,2,4
3809,0.73,59.0,61.0,3466,5.88,5.92,3.48,2,5,6
3810,0.73,61.4,56.0,3467,5.81,5.78,3.56,5,4,7
3811,0.9,61.3,60.0,3468,6.18,6.22,3.8,3,2,5
3812,0.55,60.8,56.0,3468,5.29,5.32,3.23,5,6,7
3813,0.55,61.5,56.0,3468,5.26,5.28,3.24,5,6,7
3814,0.55,60.8,56.0,3468,5.31,5.34,3.24,5,6,7
3815,0.7,61.0,55.0,3468,5.74,5.79,3.52,5,4,5
3817,0.9,62.1,59.0,3468,6.2,6.17,3.84,4,3,2
3818,1.11,62.5,56.0,3469,6.63,6.55,4.12,4,2,2
3819,0.73,61.7,57.0,3470,5.75,5.78,3.55,5,4,6
3820,0.9,57.9,62.0,3470,6.23,6.35,3.64,2,2,5
3821,0.7,62.5,60.0,3471,5.62,5.67,3.53,4,5,7
3822,0.8,62.1,60.0,3471,5.86,5.92,3.66,3,4,5
3823,0.8,63.6,56.0,3471,5.83,5.94,3.74,3,5,5
3824,0.73,61.4,55.0,3471,5.8,5.82,3.57,5,5,6
3825,0.7,61.6,57.0,3471,5.69,5.74,3.52,5,3,7
3826,0.7,61.8,55.0,3471,5.72,5.74,3.54,5,3,7
3827,0.73,60.8,61.0,3471,5.77,5.8,3.52,2,5,6
3828,0.7,62.1,56.0,3472,5.7,5.66,3.53,5,5,6
3829,1.0,61.0,60.0,3472,6.42,6.36,3.9,4,2,3
3830,1.0,58.5,55.0,3472,6.47,6.42,3.77,5,3,2
3832,0.78,61.5,55.0,3472,5.92,5.97,3.66,3,5,4
3834,1.0,59.0,58.0,3472,6.62,6.5,3.87,4,2,3
3835,1.0,66.1,59.0,3472,6.18,6.13,4.07,1,2,3
3836,0.9,60.3,63.0,3473,6.22,6.12,3.72,3,2,7
3837,0.9,60.3,64.0,3473,6.14,6.1,3.69,2,2,7
3838,0.9,64.9,57.0,3473,6.03,5.98,3.9,1,2,7
3839,0.9,63.0,58.0,3473,6.16,6.12,3.87,4,2,7
3840,0.9,64.5,61.0,3473,6.1,6.0,3.9,1,2,7
3842,0.78,63.0,58.0,3473,5.86,5.8,3.67,4,4,7
3843,0.91,60.9,58.0,3475,6.22,6.26,3.8,4,3,3
3844,0.72,60.9,56.0,3475,5.78,5.84,3.54,5,6,3
3845,0.84,61.7,55.0,3475,6.07,6.11,3.76,5,4,2
3846,0.74,59.8,58.0,3476,5.9,5.94,3.54,3,4,7
3847,0.7,61.6,58.0,3477,5.67,5.73,3.51,3,5,7
3848,0.8,59.0,60.9,3477,6.03,6.04,3.56,2,5,5
3849,1.01,64.8,55.0,3477,6.37,6.26,4.1,1,2,5
3850,0.91,61.9,59.0,3478,6.11,6.16,3.8,3,4,1
3852,0.72,61.6,56.0,3478,5.75,5.78,3.55,5,5,4
3853,0.72,61.3,56.0,3478,5.75,5.8,3.54,5,5,4
3854,0.72,61.2,57.0,3478,5.76,5.79,3.53,5,5,4
3856,0.72,61.4,56.0,3478,5.75,5.79,3.55,5,5,4
3857,0.72,61.8,56.0,3478,5.74,5.76,3.55,5,5,4
3858,0.72,60.3,57.0,3478,5.82,5.86,3.52,5,5,4
3859,0.72,61.5,57.0,3478,5.74,5.79,3.54,5,5,4
3860,0.72,61.0,55.0,3478,5.81,5.83,3.55,5,5,4
3861,0.72,60.4,57.0,3478,5.81,5.84,3.52,5,5,4
3862,0.86,60.0,56.0,3478,6.22,6.24,3.74,5,2,6
3863,0.9,62.4,55.0,3478,6.17,6.13,3.84,4,2,4
3865,0.9,61.6,58.0,3478,6.15,6.09,3.77,4,4,2
3866,0.71,61.6,58.0,3479,5.78,5.72,3.54,4,5,7
3867,0.96,60.2,63.0,3480,6.3,6.36,3.81,3,2,7
3868,1.13,62.7,59.0,3480,6.58,6.63,4.14,4,1,3
3869,0.71,61.3,56.0,3480,5.76,5.78,3.53,5,5,5
3870,0.9,61.2,57.0,3481,6.21,6.27,3.82,3,2,3
3871,0.9,62.3,61.0,3481,6.15,6.17,3.84,3,2,3
3872,0.81,62.3,55.0,3481,5.96,6.0,3.72,5,3,5
3873,0.83,60.7,58.0,3482,6.06,6.09,3.69,4,3,6
3874,0.9,63.7,56.0,3482,6.08,6.13,3.89,3,2,6
3875,0.83,62.8,56.0,3482,5.97,6.01,3.76,5,3,5
3876,1.01,64.4,59.0,3482,6.22,6.17,3.99,1,3,3
3877,1.02,61.9,60.0,3483,6.37,6.42,3.96,3,3,1
3878,0.9,63.2,57.0,3484,6.1,6.05,3.84,3,5,2
3879,0.9,62.9,60.0,3484,6.09,6.05,3.82,4,5,2
3880,0.9,63.5,57.0,3484,6.06,6.03,3.84,3,5,2
3881,0.9,63.1,63.0,3484,6.04,6.1,3.83,2,3,3
3882,1.01,64.2,60.0,3484,6.35,6.27,4.05,2,5,2
3883,0.9,61.2,61.0,3484,6.2,6.15,3.78,4,5,2
3884,1.01,61.5,65.0,3484,6.28,6.21,3.84,2,1,6
3885,0.91,63.9,60.0,3485,6.08,6.13,3.9,2,3,3
3886,0.98,62.3,56.0,3485,6.44,6.35,3.98,4,2,5
3887,0.75,62.5,56.0,3486,5.84,5.78,3.63,4,6,4
3888,0.74,62.0,57.0,3487,5.79,5.83,3.6,5,4,7
3889,0.73,61.6,56.0,3487,5.77,5.82,3.57,5,7,4
3890,0.77,59.4,61.0,3488,5.98,5.94,3.54,3,5,6
3891,0.9,63.4,57.0,3489,6.07,6.1,3.86,3,4,2
3892,0.9,63.4,56.0,3489,6.09,6.12,3.87,3,4,2
3893,0.77,61.2,59.0,3489,5.86,5.91,3.6,3,4,7
3894,0.77,63.1,57.0,3489,5.83,5.86,3.69,2,4,7
3895,0.9,61.4,58.0,3489,6.16,6.21,3.8,3,2,4
3896,0.91,63.1,56.0,3489,6.13,6.17,3.88,3,2,5
3897,0.89,60.5,59.0,3489,6.22,6.17,3.75,4,5,3
3898,0.92,62.0,55.0,3489,6.24,6.27,3.88,5,5,1
3900,0.9,62.7,59.0,3489,6.04,6.12,3.81,2,2,4
3901,0.9,59.9,58.0,3492,6.22,6.27,3.74,4,2,4
3902,0.73,61.5,57.0,3492,5.78,5.83,3.57,3,5,6
3903,0.9,62.1,58.0,3492,6.1,6.18,3.81,3,2,3
3904,0.72,62.2,54.4,3492,5.73,5.76,3.57,5,7,4
3905,0.72,62.9,58.0,3493,5.67,5.71,3.58,3,4,7
3906,0.73,61.4,55.0,3493,5.81,5.84,3.57,5,5,5
3907,0.71,60.6,58.0,3494,5.76,5.79,3.5,3,6,5
3909,0.54,61.2,57.0,3494,5.25,5.27,3.22,5,7,7
3910,0.8,62.1,57.0,3494,5.95,6.0,3.71,5,4,4
3912,0.72,61.3,60.0,3495,5.73,5.76,3.52,3,6,6
3913,0.74,60.9,58.0,3495,5.85,5.88,3.57,5,6,4
3914,0.72,61.3,55.0,3495,5.78,5.83,3.56,5,4,5
3915,0.72,62.6,58.0,3495,5.7,5.73,3.58,5,4,7
3916,0.83,60.2,60.0,3495,6.09,6.04,3.65,4,4,5
3917,1.02,61.2,57.0,3496,6.58,6.43,3.98,4,3,1
3918,1.02,61.8,58.0,3496,6.47,6.4,3.98,4,2,4
3920,0.91,63.5,56.0,3496,6.16,6.12,3.89,3,2,5
3921,0.74,59.9,56.0,3497,5.89,5.93,3.54,3,3,6
3922,0.81,62.0,57.0,3497,5.93,5.97,3.69,5,6,3
3923,0.76,61.5,59.0,3497,5.84,5.86,3.6,5,4,6
3924,0.74,60.8,56.0,3497,5.85,5.89,3.57,5,3,6
3925,1.51,64.0,59.0,3497,7.29,7.17,4.63,2,1,4
3926,0.74,62.2,59.0,3498,5.8,5.84,3.62,3,4,7
3927,0.9,62.4,56.0,3498,6.15,6.18,3.85,5,5,1
3928,0.91,62.1,56.0,3498,6.24,6.15,3.85,4,2,3
3930,1.01,61.8,60.0,3499,6.37,6.41,3.95,4,2,1
3931,1.01,62.9,57.0,3499,6.35,6.37,4.0,3,3,1
3932,0.62,61.9,56.0,3499,5.46,5.48,3.38,5,7,5
3933,0.71,62.0,57.0,3499,5.7,5.65,3.52,5,6,5
3934,0.9,63.3,58.0,3500,6.04,6.13,3.85,3,3,3
3935,0.93,59.1,64.0,3500,6.36,6.27,3.73,2,5,3
3936,0.9,62.4,56.0,3500,6.14,6.19,3.85,5,2,4
3937,0.83,61.7,57.0,3500,6.04,6.08,3.74,5,3,5
3938,0.9,65.9,60.0,3500,5.99,5.96,3.94,1,5,3
3939,1.01,61.6,56.0,3501,6.48,6.44,3.98,5,2,3
3940,0.7,61.0,59.0,3501,5.79,5.72,3.51,4,5,7
3941,0.8,62.9,60.0,3502,5.89,5.94,3.72,3,3,7
3942,0.72,62.2,57.0,3502,5.72,5.75,3.57,5,7,4
3943,0.71,60.8,57.0,3502,5.75,5.78,3.5,5,3,7
3944,0.71,61.8,56.0,3502,5.72,5.76,3.54,5,3,7
3945,0.71,61.4,55.0,3502,5.78,5.82,3.56,5,3,7
3946,0.8,62.1,60.0,3502,5.92,5.86,3.66,4,4,5
3947,0.9,61.5,57.0,3503,6.16,6.19,3.8,3,2,2
3948,0.85,62.8,56.0,3503,6.05,6.02,3.79,5,3,6
3949,0.7,61.6,59.0,3504,5.71,5.76,3.53,4,7,5
3950,0.71,61.5,56.0,3504,5.74,5.69,3.52,5,6,4
3951,0.7,61.0,56.0,3504,5.74,5.78,3.52,5,4,6
3952,0.7,61.3,57.0,3504,5.73,5.75,3.52,5,4,6
3953,0.7,60.8,56.0,3504,5.74,5.78,3.5,5,4,6
3954,1.52,64.9,58.0,3504,7.18,7.13,4.65,1,1,3
3955,1.2,61.9,56.0,3505,6.82,6.85,4.23,5,1,2
3957,0.91,63.1,63.0,3506,6.11,6.16,3.87,2,3,4
3958,0.83,58.4,59.0,3506,6.22,6.18,3.62,4,3,6
3959,1.01,63.1,55.0,3507,6.36,6.31,4.0,3,2,4
3960,1.01,62.0,60.0,3507,6.39,6.25,3.92,4,2,3
3961,0.81,63.1,58.0,3507,5.92,5.96,3.75,3,5,4
3962,1.01,61.8,54.0,3507,6.47,6.42,3.98,4,2,5
3963,0.9,62.2,61.0,3507,6.08,6.04,3.77,4,2,5
3964,0.9,61.5,61.0,3507,6.1,6.06,3.74,4,2,5
3965,1.03,61.1,55.0,3507,6.54,6.51,3.99,5,1,5
3966,1.19,60.2,61.0,3508,6.87,6.91,4.15,3,1,6
3967,0.9,59.0,59.0,3508,6.34,6.3,3.73,4,3,6
3968,0.9,63.5,55.0,3508,6.22,6.12,3.92,3,3,6
3969,0.9,65.5,59.0,3508,6.06,6.03,3.96,1,3,6
3970,0.55,58.0,62.0,3509,5.31,5.41,3.12,2,8,7
3971,0.73,61.1,57.0,3509,5.85,5.81,3.56,5,5,7
3972,0.9,63.8,56.0,3510,6.09,6.17,3.91,2,3,6
3973,1.15,61.2,58.0,3510,6.74,6.8,4.14,3,1,4
3974,0.9,62.9,57.0,3510,6.11,6.17,3.86,3,3,6
3975,0.73,61.9,56.0,3510,5.78,5.81,3.59,5,5,6
3976,0.73,63.4,58.0,3511,5.68,5.7,3.61,3,6,6
3977,0.91,58.3,60.0,3511,6.4,6.33,3.71,4,2,7
3978,1.0,62.2,51.0,3511,6.47,6.4,4.0,4,3,3
3979,1.0,65.5,57.0,3511,6.26,6.21,4.08,1,3,3
3980,1.0,65.5,57.0,3511,6.26,6.21,4.08,1,3,3
3981,1.01,60.8,63.0,3512,6.36,6.4,3.88,2,2,4
3982,1.04,61.6,58.0,3512,6.58,6.47,4.02,4,2,2
3983,0.9,63.9,60.0,3512,6.1,6.07,3.89,2,3,4
3984,0.9,63.2,62.0,3512,6.19,6.09,3.88,3,3,4
3985,1.02,61.6,58.0,3513,6.4,6.35,3.93,4,4,1
3986,0.82,62.1,56.0,3513,6.02,5.97,3.72,4,5,5
3987,0.82,61.9,57.0,3514,5.96,5.99,3.7,5,4,5
3988,0.8,62.5,58.0,3514,5.9,5.94,3.7,4,5,4
3989,0.81,61.9,56.0,3514,5.92,5.97,3.68,5,3,3
3990,1.06,58.4,62.0,3515,6.65,6.7,3.9,3,2,2
3991,0.71,61.5,55.0,3516,5.74,5.77,3.54,5,4,5
3992,0.71,61.8,55.0,3516,5.74,5.76,3.55,5,4,5
3993,0.71,61.6,56.0,3516,5.74,5.77,3.54,5,4,5
3994,0.71,62.0,56.0,3516,5.72,5.74,3.55,5,5,6
3995,0.9,62.0,57.0,3516,6.19,6.17,3.83,5,2,3
3996,0.76,63.4,58.0,3517,5.76,5.82,3.67,3,4,6
3997,0.7,61.5,57.0,3517,5.69,5.73,3.51,5,7,3
3998,0.74,61.8,56.0,3517,5.84,5.88,3.62,5,3,7
3999,0.53,61.5,54.0,3517,5.27,5.21,3.22,5,8,7
4000,0.94,62.4,58.0,3518,6.17,6.23,3.87,3,2,5
4001,0.74,60.2,55.0,3518,5.87,5.92,3.55,5,4,6
4002,0.71,60.9,57.0,3518,5.74,5.76,3.5,5,5,7
4003,0.9,63.3,58.0,3519,6.07,6.13,3.86,3,4,2
4004,0.9,60.3,57.0,3519,6.27,6.34,3.8,3,2,5
4005,0.9,61.1,54.0,3519,6.27,6.29,3.84,3,2,5
4007,0.9,61.6,58.0,3519,6.15,6.23,3.81,3,2,5
4008,0.9,63.1,58.0,3519,6.11,6.13,3.86,2,2,5
4009,0.9,62.4,59.0,3519,6.12,6.16,3.83,3,2,5
4010,0.9,62.3,58.0,3519,6.16,6.19,3.85,3,2,5
4011,0.9,63.1,56.0,3519,6.12,6.18,3.88,2,2,5
4012,0.79,62.9,57.0,3519,5.86,5.94,3.71,3,3,5
4013,1.02,60.4,62.0,3519,6.52,6.47,3.92,4,1,6
4014,1.0,61.8,56.0,3520,6.38,6.43,3.96,5,1,6
4015,0.91,63.1,61.0,3520,6.04,6.14,3.84,2,2,6
4016,0.91,63.8,60.0,3520,6.0,6.16,3.88,2,3,3
4017,1.02,62.9,56.0,3521,6.45,6.37,4.03,5,2,2
4018,0.9,62.5,56.0,3521,6.15,6.2,3.86,5,2,4
4019,0.9,61.2,57.0,3521,6.24,6.28,3.83,5,2,4
4020,0.93,60.9,57.0,3521,6.29,6.25,3.82,5,3,4
4021,0.72,61.6,56.0,3522,5.73,5.8,3.55,5,5,7
4022,0.96,56.6,63.0,3522,6.52,6.39,3.67,2,3,4
4023,0.73,61.7,54.0,3524,5.76,5.82,3.57,5,6,5
4025,0.71,59.2,56.0,3524,5.84,5.85,3.46,2,5,7
4026,1.11,59.5,58.0,3524,6.89,6.77,4.07,4,3,1
4027,0.75,61.3,55.0,3525,5.85,5.89,3.59,5,6,4
4028,0.73,61.7,56.0,3525,5.76,5.79,3.56,5,5,4
4029,0.9,63.2,59.0,3526,6.1,6.15,3.87,3,2,6
4030,0.71,60.5,56.0,3527,5.81,5.84,3.53,5,3,6
4031,0.95,58.7,63.0,3527,6.43,6.37,3.76,3,2,6
4032,1.0,62.4,58.0,3528,6.39,6.27,3.95,4,3,5
4033,1.0,60.3,57.0,3528,6.51,6.45,3.91,5,2,4
4034,0.82,62.1,56.0,3528,5.94,5.98,3.7,3,4,4
4035,0.73,61.4,56.0,3528,5.78,5.81,3.56,5,4,7
4036,1.0,63.9,58.0,3528,6.36,6.28,4.03,2,2,3
4037,1.0,61.9,62.0,3528,6.36,6.33,3.93,4,3,1
4038,1.0,63.9,60.0,3528,6.3,6.26,4.01,2,2,2
4039,1.24,61.1,62.0,3528,6.91,6.86,4.21,4,1,6
4040,1.0,62.1,56.0,3528,6.41,6.34,3.96,5,2,1
4041,0.84,62.4,60.0,3528,6.04,5.98,3.75,4,4,6
4042,1.05,60.6,56.0,3528,6.59,6.55,3.98,5,5,1
4043,1.05,62.0,57.0,3528,6.54,6.5,4.04,5,2,3
4044,0.92,60.7,58.0,3529,6.3,6.25,3.81,4,3,2
4045,0.7,62.8,54.0,3529,5.65,5.69,3.56,5,5,7
4046,1.03,65.7,58.0,3530,6.32,6.26,4.13,1,2,4
4047,1.03,59.8,56.0,3530,6.64,6.58,3.95,5,2,2
4048,1.03,65.2,56.0,3530,6.42,6.35,4.16,1,2,2
4049,0.24,59.9,58.0,571,4.06,4.1,2.44,3,3,6
4050,0.35,61.2,56.0,571,4.54,4.55,2.78,5,4,3
4051,0.35,61.7,56.0,571,4.55,4.59,2.82,5,4,3
4052,0.35,61.2,56.0,571,4.53,4.56,2.78,5,4,3
4053,0.35,61.7,54.0,571,4.54,4.57,2.81,5,5,2
4054,0.35,62.1,54.0,571,4.54,4.57,2.83,5,5,2
4055,0.36,61.5,54.0,571,4.6,4.63,2.84,5,3,4
4057,0.36,61.4,55.0,571,4.61,4.64,2.84,5,3,4
4058,0.32,62.6,55.0,571,4.41,4.38,2.75,5,3,4
4059,0.32,64.1,54.0,571,4.37,4.34,2.79,2,2,7
4060,0.34,63.1,56.0,571,4.51,4.46,2.83,3,2,6
4061,0.31,62.0,58.0,571,4.3,4.35,2.68,4,3,7
4062,0.31,63.5,57.0,571,4.28,4.32,2.73,2,3,7
4063,0.31,62.3,54.0,571,4.33,4.37,2.71,5,3,7
4064,0.31,61.4,58.0,571,4.33,4.36,2.67,4,3,7
4065,0.31,63.4,55.0,571,4.28,4.3,2.72,2,3,7
4066,0.31,61.9,57.0,571,4.33,4.36,2.69,5,3,7
4067,0.31,62.7,56.0,571,4.32,4.36,2.72,5,3,7
4068,0.31,63.0,55.0,571,4.32,4.34,2.73,3,3,7
4069,0.31,62.0,55.0,571,4.36,4.38,2.71,5,3,7
4070,0.31,61.4,54.0,571,4.38,4.41,2.7,5,7,2
4071,0.31,63.5,56.0,571,4.29,4.31,2.73,2,3,7
4072,0.31,61.8,57.0,571,4.32,4.36,2.68,5,3,7
4073,0.31,62.4,56.0,571,4.33,4.35,2.71,5,3,7
4074,0.31,61.7,59.0,571,4.31,4.35,2.67,3,3,7
4075,0.31,61.7,57.0,571,4.34,4.38,2.69,5,3,7
4076,0.31,63.1,57.0,571,4.3,4.32,2.72,2,3,7
4077,0.31,61.4,55.0,571,4.35,4.38,2.68,5,3,7
4078,0.31,63.4,58.0,571,4.32,4.35,2.75,2,3,7
4079,0.91,60.0,57.0,3531,6.27,6.32,3.78,3,2,4
4080,0.78,60.4,58.0,3531,6.0,5.95,3.61,5,4,5
4081,0.78,61.5,56.0,3531,5.94,5.9,3.64,5,4,5
4082,0.78,62.3,56.0,3531,5.91,5.88,3.67,5,4,5
4083,1.01,63.8,57.0,3532,6.31,6.36,4.04,2,2,5
4084,0.77,61.8,56.0,3533,5.9,5.92,3.65,5,4,5
4085,0.96,65.6,58.0,3533,6.11,6.15,4.02,1,2,6
4086,0.9,60.3,63.0,3534,6.12,6.22,3.72,3,2,7
4087,0.9,60.6,61.0,3534,6.14,6.2,3.74,3,2,7
4088,0.9,63.0,58.0,3534,6.12,6.16,3.87,3,2,7
4089,0.9,60.3,64.0,3534,6.1,6.14,3.69,2,2,7
4090,0.78,63.0,58.0,3534,5.8,5.86,3.67,3,4,7
4091,1.02,63.4,56.0,3534,6.36,6.42,4.05,2,2,1
